CustomerID,Region,State,City,CityTier,Gender,Age,PlanType,NetworkType,TenureMonths,CustomerSince,ARPU_INR,DataUsage_GB,VoiceMinutes,SMSCount,RechargeFreqPerMonth,PaymentMethod,HandsetBrand,OTTBundle,FamilyPlan,ComplaintsLast90Days,NPS,RoamingDays,Churn
CUST002127,South,Florida,Tampa,1,Female,31,Prepaid,5G,6,07-03-2025,208.89,8.13,401,10,2,UPI,Motorola,0,0,0,64,2,0
CUST002128,Midwest,Missouri,Independence,3,Male,38,Prepaid,4G,7,05-02-2025,262.7,14.41,578,8,0.5,Debit Card,Xiaomi,0,0,0,31,1,0
CUST002129,Midwest,Wisconsin,Appleton,3,Female,33,Prepaid,4G,5,06-04-2025,119.4,15.5,602,4,2,NetBanking,Vivo,0,0,0,21,2,0
CUST002130,West,California,Riverside,3,Female,38,Postpaid,4G,27,08-06-2023,467.98,28.09,389,10,1,NetBanking,Samsung,1,0,0,11,3,0
CUST002131,Midwest,Ohio,Toledo,2,Female,26,Prepaid,4G,10,05-11-2024,221.92,11.33,588,7,1,NetBanking,Oppo,0,1,0,23,1,0
CUST002132,Midwest,Minnesota,Rochester,2,Male,31,Postpaid,4G,59,08-10-2020,551.95,21.05,319,11,1,Credit Card,Realme,1,0,1,-8,0,0
CUST002133,South,Maryland,Silver Spring,2,Female,28,Prepaid,4G,61,08-08-2020,207.01,14.05,319,8,2,Cash,OnePlus,0,0,0,-32,2,0
CUST002134,South,Virginia,Richmond,2,Male,20,Prepaid,4G,42,09-03-2022,211.67,11.58,555,9,1,Debit Card,Samsung,0,0,0,44,0,1
CUST002135,South,Tennessee,Memphis,1,Female,18,Prepaid,4G,16,07-05-2024,192.36,5.46,242,7,1,UPI,Vivo,1,0,0,-1,2,0
CUST002136,Midwest,Wisconsin,Racine,3,Male,25,Prepaid,4G,1,06-08-2025,165.36,13.92,426,11,1,UPI,Apple,1,0,0,33,0,0
CUST002137,Midwest,Michigan,Lansing,3,Male,18,Prepaid,4G,17,07-04-2024,219.28,23.26,574,4,1,UPI,Realme,0,0,0,18,2,1
CUST002138,South,North Carolina,Raleigh,1,Male,21,Prepaid,5G,1,06-08-2025,213.35,11.47,585,11,1,UPI,Vivo,1,0,0,70,1,0
CUST002139,Midwest,Michigan,Detroit,1,Male,36,Prepaid,4G,22,07-11-2023,293.64,13.06,374,8,1,UPI,Motorola,1,0,1,42,1,0
CUST002140,Northeast,Connecticut,Hartford,3,Male,33,Prepaid,4G,8,05-01-2025,202.32,14.26,547,10,2,UPI,Xiaomi,1,0,0,64,5,0
CUST002141,Northeast,Connecticut,Hartford,3,Female,32,Prepaid,4G,32,07-01-2023,238.75,28.83,288,5,2,UPI,Xiaomi,0,0,0,52,4,0
CUST002142,South,Texas,El Paso,2,Female,42,Prepaid,4G,51,08-06-2021,227.71,15.15,346,8,1,Debit Card,Nokia,0,0,0,87,1,0
CUST002143,South,North Carolina,Winston-Salem,2,Female,25,Prepaid,4G,9,06-12-2024,185.95,17.69,453,11,2,UPI,Motorola,0,0,0,-30,2,1
CUST002144,West,Oregon,Salem,2,Female,38,Prepaid,4G,11,06-10-2024,130.79,14.8,471,9,1,Cash,Apple,0,0,0,76,0,0
CUST002145,West,Washington,Seattle,1,Male,24,Prepaid,4G,16,07-05-2024,287.4,11.07,301,7,1,Cash,Realme,1,0,0,-3,2,0
CUST002146,Northeast,Massachusetts,Springfield,2,Female,34,Postpaid,4G,7,05-02-2025,482.53,9.04,651,8,1,Credit Card,Motorola,0,1,0,-13,5,0
CUST002147,West,Colorado,Denver,1,Male,33,Prepaid,4G,3,06-06-2025,223.85,12.54,201,9,2,UPI,OnePlus,0,0,0,-19,3,0
CUST002148,West,Washington,Tacoma,2,Female,33,Prepaid,4G,47,08-10-2021,203.97,18.84,431,6,1,UPI,Motorola,0,0,0,11,1,0
CUST002149,West,Colorado,Denver,1,Male,28,Postpaid,5G,21,07-12-2023,693.88,25.95,447,9,1,Debit Card,Xiaomi,1,0,1,40,3,0
CUST002150,Northeast,Connecticut,Stamford,2,Male,34,Prepaid,4G,25,07-08-2023,248.48,36.15,211,10,1,UPI,Apple,1,0,0,73,2,0
CUST002151,West,Arizona,Phoenix,1,Male,35,Prepaid,4G,4,07-05-2025,240.23,26.25,582,11,1,UPI,OnePlus,1,0,0,-42,1,0
CUST002152,Midwest,Ohio,Cleveland,1,Male,19,Prepaid,4G,2,07-07-2025,234.91,31.32,333,10,2,NetBanking,Nokia,0,0,0,36,4,0
CUST002153,South,Texas,Fort Worth,2,Male,39,Prepaid,5G,14,07-07-2024,250.74,5.93,440,7,1,Cash,OnePlus,1,0,1,-9,2,0
CUST002154,Northeast,Rhode Island,Warwick,2,Male,20,Prepaid,4G,20,06-01-2024,234.03,38.38,459,2,1,Cash,Samsung,0,0,0,-19,1,0
CUST002155,Midwest,Minnesota,Brooklyn Park,3,Female,24,Prepaid,5G,15,06-06-2024,180.58,23.58,249,9,1,Cash,Xiaomi,0,0,0,6,1,0
CUST002156,West,Arizona,Tucson,2,Female,34,Prepaid,4G,19,06-02-2024,164.11,19.02,296,8,1,Cash,Samsung,0,0,0,28,2,0
CUST002157,Midwest,Ohio,Columbus,1,Male,37,Postpaid,5G,33,07-12-2022,601.16,41.27,607,9,1,Debit Card,Vivo,0,0,0,2,2,0
CUST002158,West,Nevada,Las Vegas,1,Male,33,Prepaid,5G,2,07-07-2025,238.03,20.35,417,6,1,Debit Card,Vivo,0,1,0,-18,1,0
CUST002159,West,Washington,Seattle,1,Female,34,Prepaid,5G,11,06-10-2024,190.16,10.57,103,5,2,UPI,Vivo,0,0,1,11,1,1
CUST002160,South,Virginia,Virginia Beach,1,Male,21,Prepaid,2G,7,05-02-2025,243.63,35.46,384,6,1,UPI,Apple,0,0,1,45,2,0
CUST002161,South,North Carolina,Greensboro,2,Female,27,Prepaid,4G,65,08-04-2020,204.83,9.38,423,6,2,UPI,Realme,0,1,1,39,1,0
CUST002162,South,Georgia,Savannah,2,Male,18,Prepaid,5G,1,06-08-2025,108.3,11.12,453,8,2,Debit Card,Motorola,0,0,2,7,2,0
CUST002163,West,Washington,Bellevue,3,Female,23,Prepaid,5G,6,07-03-2025,153.75,17.45,185,6,1,Cash,Xiaomi,1,0,1,19,1,0
CUST002164,Northeast,Connecticut,Stamford,2,Female,19,Prepaid,4G,51,08-06-2021,94.57,11.8,423,4,1,NetBanking,Realme,0,0,0,-2,3,0
CUST002165,West,Nevada,Henderson,2,Female,32,Prepaid,4G,73,09-08-2019,196.24,14.91,326,12,1,Cash,OnePlus,0,0,0,33,0,0
CUST002166,Northeast,New Jersey,Woodbridge,3,Female,53,Prepaid,4G,31,06-02-2023,252.96,14.03,453,6,2,UPI,OnePlus,0,0,0,55,0,0
CUST002167,South,Tennessee,Memphis,1,Male,38,Prepaid,4G,1,06-08-2025,164.37,33.39,482,6,0.5,NetBanking,Samsung,1,1,0,-3,1,1
CUST002168,Midwest,Illinois,Aurora,2,Male,18,Prepaid,4G,14,07-07-2024,157.11,19.6,473,10,1,NetBanking,Motorola,0,0,0,7,2,0
CUST002169,South,Tennessee,Memphis,1,Female,18,Postpaid,5G,51,08-06-2021,680.35,14.41,594,13,1,Credit Card,Nokia,0,0,1,45,1,0
CUST002170,West,Nevada,Las Vegas,1,Female,20,Prepaid,5G,1,06-08-2025,197.45,13.04,689,7,0.5,Debit Card,Vivo,0,0,2,100,2,0
CUST002171,South,North Carolina,Fayetteville,3,Male,18,Postpaid,4G,31,06-02-2023,471.76,14.15,290,7,1,Credit Card,Samsung,1,0,1,49,1,0
CUST002172,Midwest,Missouri,St. Louis,1,Female,29,Prepaid,4G,3,06-06-2025,261.66,11.82,381,10,1,UPI,OnePlus,0,0,0,19,2,0
CUST002173,Midwest,Indiana,Evansville,2,Male,34,Postpaid,4G,21,07-12-2023,540.61,13.11,515,6,1,Debit Card,Xiaomi,1,0,0,-11,1,0
CUST002174,Northeast,New Jersey,Jersey City,1,Male,20,Prepaid,5G,21,07-12-2023,180.53,10.37,412,16,2,NetBanking,OnePlus,0,0,0,62,2,0
CUST002175,West,Washington,Tacoma,2,Female,29,Postpaid,4G,35,07-10-2022,349.47,21.25,97,7,1,Credit Card,Oppo,0,0,0,-4,2,0
CUST002176,Northeast,New Jersey,Elizabeth,2,Male,33,Prepaid,3G,30,08-03-2023,298.34,11.32,404,4,1,UPI,Samsung,1,0,0,18,1,0
CUST002177,West,Arizona,Phoenix,1,Male,38,Postpaid,4G,29,08-04-2023,835.4,10.09,575,12,1,Debit Card,Samsung,0,0,0,11,3,0
CUST002178,South,Texas,Houston,1,Male,33,Prepaid,4G,37,08-08-2022,221.93,19.91,257,6,1,NetBanking,Oppo,0,0,0,22,3,0
CUST002179,South,Maryland,Baltimore,1,Male,34,Prepaid,5G,2,07-07-2025,243.51,33.41,448,15,2,NetBanking,Apple,1,0,0,-8,1,1
CUST002180,South,Texas,San Antonio,1,Female,31,Prepaid,5G,5,06-04-2025,220.46,17.33,196,9,2,UPI,Vivo,0,0,0,58,1,0
CUST002181,West,Nevada,Sparks,3,Female,22,Prepaid,4G,12,06-09-2024,230.42,43.33,523,10,1,UPI,Xiaomi,1,0,0,40,2,0
CUST002182,Midwest,Wisconsin,Madison,2,Male,24,Prepaid,2G,1,06-08-2025,175.83,56.22,444,3,1,UPI,Motorola,0,0,2,14,1,0
CUST002183,Midwest,Minnesota,Bloomington,2,Male,20,Postpaid,5G,57,08-12-2020,534.82,32.48,353,7,1,UPI,Realme,1,0,0,17,1,0
CUST002184,West,Colorado,Denver,1,Male,45,Prepaid,4G,1,06-08-2025,258.22,11.23,377,7,0.5,Debit Card,Motorola,1,0,0,13,1,1
CUST002185,South,Florida,Tampa,1,Male,18,Prepaid,5G,9,06-12-2024,298.15,23.61,244,10,1,Debit Card,Samsung,0,0,1,29,3,0
CUST002186,Midwest,Indiana,Evansville,2,Female,40,Prepaid,3G,51,08-06-2021,239.66,7.14,549,4,1,NetBanking,Other,0,0,0,-2,3,0
CUST002187,Northeast,New York,New York,1,Female,18,Prepaid,4G,43,06-02-2022,289.36,8.82,331,9,1,UPI,Samsung,0,0,0,-12,2,0
CUST002188,Northeast,Connecticut,Bridgeport,1,Male,38,Prepaid,2G,11,06-10-2024,227.5,5.42,488,6,2,Debit Card,Motorola,1,0,0,17,5,0
CUST002189,Northeast,Connecticut,New Haven,2,Male,40,Postpaid,4G,32,07-01-2023,525.24,12.25,311,5,1,Credit Card,Xiaomi,1,0,0,47,2,0
CUST002190,South,Maryland,Rockville,2,Female,42,Prepaid,4G,8,05-01-2025,132.46,7.1,692,3,1,UPI,Nokia,0,0,0,79,0,0
CUST002191,West,Oregon,Beaverton,3,Male,22,Prepaid,2G,4,07-05-2025,212.89,21.64,611,9,0.5,Debit Card,Apple,1,0,0,31,4,0
CUST002192,Midwest,Wisconsin,Racine,3,Female,33,Prepaid,4G,1,06-08-2025,225.16,9.49,676,6,0.5,UPI,Oppo,1,0,0,53,1,0
CUST002193,South,Georgia,Columbus,2,Female,26,Prepaid,4G,20,06-01-2024,198,17.57,688,9,1,UPI,Other,0,0,0,53,1,0
CUST002194,South,Tennessee,Nashville,1,Male,24,Prepaid,4G,15,06-06-2024,208.93,23.31,348,9,1,UPI,Oppo,0,0,0,36,3,0
CUST002195,Midwest,Indiana,Fort Wayne,2,Male,32,Prepaid,4G,6,07-03-2025,259.74,30.05,316,7,2,NetBanking,Oppo,0,0,0,41,1,1
CUST002196,West,Oregon,Beaverton,3,Female,39,Prepaid,4G,27,08-06-2023,235.27,12.04,670,13,1,UPI,Vivo,0,0,0,11,0,0
CUST002197,West,Washington,Seattle,1,Female,26,Prepaid,5G,26,08-07-2023,292.51,24.2,407,8,2,UPI,Other,0,0,1,-1,3,0
CUST002198,Northeast,Massachusetts,Worcester,2,Male,34,Prepaid,4G,12,06-09-2024,171.86,18.27,525,10,1,UPI,Oppo,0,0,0,-8,3,0
CUST002199,South,Maryland,Silver Spring,2,Male,23,Prepaid,5G,1,06-08-2025,181.67,43.09,344,7,1,UPI,OnePlus,0,0,0,18,3,0
CUST002200,West,Colorado,Denver,1,Male,22,Postpaid,4G,32,07-01-2023,844.38,28.57,350,8,1,Credit Card,Samsung,1,0,0,34,1,0
CUST002201,Northeast,Rhode Island,Cranston,2,Female,29,Prepaid,4G,45,07-12-2021,208.11,32.52,521,5,1,UPI,Oppo,0,0,0,13,2,0
CUST002202,Midwest,Indiana,South Bend,3,Male,29,Prepaid,4G,19,06-02-2024,187.24,5.48,192,8,2,Cash,Samsung,0,0,0,23,0,0
CUST002203,West,Washington,Seattle,1,Male,38,Prepaid,5G,5,06-04-2025,220.02,13.48,520,9,1,UPI,Apple,0,0,1,-27,2,0
CUST002204,Midwest,Missouri,Lee's Summit,3,Female,20,Prepaid,4G,16,07-05-2024,209.56,27.64,486,10,2,UPI,Oppo,0,0,0,100,2,1
CUST002205,South,Virginia,Arlington,3,Male,51,Prepaid,4G,9,06-12-2024,250.12,21.08,361,11,1,Cash,Xiaomi,0,0,0,81,3,0
CUST002206,Midwest,Ohio,Toledo,2,Male,18,Prepaid,4G,18,07-03-2024,203.58,13.8,429,8,1,Cash,Samsung,0,0,0,19,3,0
CUST002207,West,Arizona,Tucson,2,Male,34,Prepaid,4G,11,06-10-2024,241.62,11.2,448,9,1,UPI,Oppo,0,0,0,35,0,0
CUST002208,Northeast,Pennsylvania,Bethlehem,3,Male,29,Prepaid,4G,11,06-10-2024,228.7,23.88,452,6,2,UPI,Realme,0,0,0,83,1,0
CUST002209,West,Oregon,Eugene,2,Male,26,Prepaid,4G,23,07-10-2023,174.87,4.54,511,8,1,UPI,Samsung,0,0,0,53,0,0
CUST002210,Midwest,Illinois,Joliet,3,Female,30,Prepaid,4G,17,07-04-2024,174.83,23.93,326,8,1,Cash,Xiaomi,0,0,0,5,0,0
CUST002211,South,Texas,Irving,3,Female,38,Prepaid,4G,1,06-08-2025,191.99,15.71,749,8,0.5,Cash,Apple,0,0,1,43,0,0
CUST002212,Northeast,Pennsylvania,Pittsburgh,1,Male,39,Prepaid,5G,1,06-08-2025,186.53,14.98,401,6,1,UPI,Realme,0,0,0,-23,1,1
CUST002213,Midwest,Wisconsin,Madison,2,Male,30,Prepaid,4G,6,07-03-2025,189.43,20.11,409,8,1,UPI,Apple,0,0,0,35,1,1
CUST002214,Northeast,Massachusetts,Lowell,3,Female,34,Prepaid,4G,10,05-11-2024,270.54,11.8,660,5,0.5,UPI,Xiaomi,1,0,0,35,2,0
CUST002215,South,Virginia,Virginia Beach,1,Male,20,Postpaid,4G,46,07-11-2021,696.23,18.17,205,12,1,Credit Card,Motorola,0,0,0,-40,2,0
CUST002216,West,Arizona,Phoenix,1,Male,30,Prepaid,4G,3,06-06-2025,209.34,14.47,658,2,2,UPI,Vivo,0,0,0,61,2,0
CUST002217,Northeast,Rhode Island,Providence,1,Female,35,Prepaid,5G,21,07-12-2023,316.63,31.4,433,13,1,Debit Card,Realme,0,0,0,40,2,0
CUST002218,West,Oregon,Salem,2,Male,18,Postpaid,4G,20,06-01-2024,488.33,19.65,361,15,1,NetBanking,Samsung,1,0,0,14,1,0
CUST002219,Northeast,New York,Albany,3,Male,32,Prepaid,4G,26,08-07-2023,171.52,4.73,294,7,1,Cash,Samsung,0,1,1,16,0,0
CUST002220,Midwest,Wisconsin,Green Bay,2,Male,30,Prepaid,4G,2,07-07-2025,259.18,6.45,276,17,1,UPI,Xiaomi,0,0,0,55,2,0
CUST002221,South,Maryland,Baltimore,1,Male,43,Prepaid,5G,18,07-03-2024,266.45,10.48,386,10,1,UPI,Oppo,0,1,0,4,1,0
CUST002222,South,Texas,Dallas,1,Male,33,Prepaid,5G,58,07-11-2020,234.8,26.42,456,12,2,UPI,Samsung,0,1,0,3,3,0
CUST002223,Midwest,Wisconsin,Madison,2,Male,36,Postpaid,2G,53,08-04-2021,699.83,24.94,498,11,1,UPI,Apple,0,0,1,-1,3,0
CUST002224,West,California,San Jose,1,Male,29,Prepaid,4G,1,06-08-2025,252.02,40.54,451,6,2,UPI,Other,0,0,1,53,1,0
CUST002225,Midwest,Indiana,Indianapolis,1,Female,37,Postpaid,4G,56,07-01-2021,557.66,9.71,366,13,1,Credit Card,Xiaomi,1,0,1,47,4,0
CUST002226,West,Colorado,Denver,1,Male,37,Prepaid,5G,24,07-09-2023,144.1,44.06,579,9,1,Debit Card,Vivo,0,0,0,-15,2,0
CUST002227,West,Washington,Seattle,1,Male,20,Prepaid,4G,11,06-10-2024,217.31,4.65,749,12,1,UPI,Vivo,0,0,0,30,1,1
CUST002228,South,Maryland,Frederick,3,Female,34,Prepaid,5G,22,07-11-2023,253.4,20.3,604,6,1,UPI,Apple,0,0,0,35,2,0
CUST002229,West,Oregon,Beaverton,3,Female,42,Postpaid,4G,37,08-08-2022,548.58,20.69,381,3,1,Credit Card,Vivo,0,0,0,66,1,0
CUST002230,West,Nevada,Henderson,2,Male,40,Prepaid,4G,5,06-04-2025,228.4,17.2,485,8,1,UPI,Samsung,0,0,0,11,1,1
CUST002231,South,Virginia,Norfolk,2,Male,32,Prepaid,4G,2,07-07-2025,217.38,12.36,494,8,0.5,Cash,Samsung,0,0,0,7,1,0
CUST002232,Midwest,Illinois,Chicago,1,Male,34,Prepaid,5G,3,06-06-2025,172.26,21.56,617,8,2,Debit Card,Xiaomi,0,0,0,43,2,0
CUST002233,Midwest,Michigan,Warren,2,Female,40,Prepaid,4G,36,07-09-2022,193.74,7.09,387,9,1,Debit Card,Realme,0,0,1,6,1,0
CUST002234,Northeast,Connecticut,New Haven,2,Male,21,Prepaid,4G,2,07-07-2025,224.36,25.01,307,10,2,UPI,Other,0,0,0,48,0,0
CUST002235,South,Florida,St. Petersburg,2,Male,36,Prepaid,4G,8,05-01-2025,178.51,17.29,561,8,2,Cash,OnePlus,1,0,0,33,1,1
CUST002236,South,Florida,St. Petersburg,2,Male,18,Postpaid,4G,52,09-05-2021,556.5,22.19,473,11,1,NetBanking,Motorola,0,0,0,-36,0,0
CUST002237,Midwest,Ohio,Toledo,2,Male,39,Prepaid,5G,7,05-02-2025,225.67,16.99,292,8,3,Cash,Nokia,0,0,0,16,0,0
CUST002238,Midwest,Illinois,Aurora,2,Male,28,Prepaid,5G,36,07-09-2022,212.91,16.5,510,6,0.5,Cash,Xiaomi,0,0,1,32,1,0
CUST002239,Midwest,Wisconsin,Madison,2,Male,31,Prepaid,4G,11,06-10-2024,251.88,20.39,645,10,1,UPI,Samsung,1,0,0,50,1,0
CUST002240,West,Oregon,Salem,2,Female,27,Prepaid,4G,101,10-04-2017,225.35,38.63,337,6,3,UPI,Xiaomi,0,0,0,7,2,0
CUST002241,Northeast,New Jersey,Paterson,2,Female,31,Prepaid,4G,24,07-09-2023,171.77,6.45,321,5,3,UPI,Xiaomi,0,0,1,-4,0,0
CUST002242,Midwest,Minnesota,Minneapolis,1,Male,34,Postpaid,2G,28,08-05-2023,642.69,7.51,431,12,1,Debit Card,OnePlus,0,0,0,-5,1,0
CUST002243,South,North Carolina,Cary,3,Male,38,Prepaid,4G,11,06-10-2024,210.81,17.46,507,8,1,UPI,Vivo,0,0,1,32,1,0
CUST002244,Northeast,New Jersey,Paterson,2,Male,43,Prepaid,4G,22,07-11-2023,263.54,12.19,417,9,1,UPI,Vivo,1,0,0,26,2,0
CUST002245,Northeast,Massachusetts,Lowell,3,Male,32,Prepaid,4G,3,06-06-2025,191.06,16.03,562,12,1,Debit Card,OnePlus,0,0,0,1,1,0
CUST002246,South,Virginia,Arlington,3,Female,18,Prepaid,5G,2,07-07-2025,140.7,19.8,456,11,2,Debit Card,Samsung,0,0,0,41,2,0
CUST002247,Midwest,Michigan,Detroit,1,Other,43,Prepaid,4G,17,07-04-2024,257.62,21.61,545,9,1,Debit Card,Xiaomi,1,0,0,32,1,0
CUST002248,Northeast,Massachusetts,Lowell,3,Male,18,Prepaid,4G,4,07-05-2025,179.78,12.53,340,6,2,Debit Card,Xiaomi,0,0,0,5,2,0
CUST002249,South,Virginia,Newport News,3,Male,28,Prepaid,4G,11,06-10-2024,158.59,7.21,280,8,1,UPI,Vivo,0,0,0,5,4,0
CUST002250,Midwest,Illinois,Rockford,3,Male,27,Prepaid,4G,1,06-08-2025,210.75,9.26,386,7,1,Debit Card,Samsung,1,0,2,86,1,0
CUST002251,Midwest,Illinois,Chicago,1,Female,32,Prepaid,4G,20,06-01-2024,278.91,13.51,265,6,1,UPI,Samsung,0,0,0,-50,6,0
CUST002252,Midwest,Wisconsin,Madison,2,Female,20,Prepaid,4G,14,07-07-2024,187.04,7.01,477,6,1,Debit Card,Xiaomi,0,0,0,-29,1,1
CUST002253,South,Georgia,Augusta,2,Female,20,Postpaid,4G,31,06-02-2023,659.59,17.47,183,4,1,NetBanking,OnePlus,0,0,0,18,0,0
CUST002254,Northeast,New Jersey,Newark,1,Female,31,Prepaid,4G,18,07-03-2024,267.28,15.43,371,8,1,Debit Card,Oppo,1,0,0,59,2,0
CUST002255,Northeast,Connecticut,Norwalk,3,Male,24,Prepaid,4G,5,06-04-2025,241.67,12,392,10,2,Cash,Realme,0,0,0,-5,2,0
CUST002256,South,Texas,El Paso,2,Female,44,Prepaid,4G,5,06-04-2025,180.71,16.87,300,11,1,UPI,Oppo,1,0,0,45,2,0
CUST002257,South,Maryland,Baltimore,1,Female,27,Prepaid,4G,29,08-04-2023,195.16,5.65,391,7,2,UPI,Oppo,1,0,0,-37,1,1
CUST002258,West,Colorado,Fort Collins,3,Male,22,Prepaid,5G,22,07-11-2023,170.61,11.34,427,7,1,Cash,Samsung,0,0,0,16,0,0
CUST002259,West,Colorado,Colorado Springs,2,Male,47,Postpaid,4G,58,07-11-2020,694.92,9,580,8,1,Credit Card,Motorola,0,0,1,36,1,0
CUST002260,West,California,Oxnard,3,Female,36,Prepaid,5G,1,06-08-2025,236.7,34.06,296,18,0.5,UPI,Apple,0,0,1,55,2,0
CUST002261,Northeast,Pennsylvania,Pittsburgh,1,Female,56,Prepaid,4G,34,07-11-2022,201.71,59.36,458,10,2,NetBanking,OnePlus,1,0,0,46,3,0
CUST002262,South,Georgia,Columbus,2,Female,18,Prepaid,5G,26,08-07-2023,295.31,11.84,493,6,1,UPI,Samsung,1,0,0,-41,0,0
CUST002263,Midwest,Michigan,Warren,2,Female,33,Prepaid,4G,16,07-05-2024,166.95,12.92,424,7,2,UPI,Vivo,0,0,0,25,0,0
CUST002264,West,California,Los Angeles,1,Female,36,Prepaid,3G,45,07-12-2021,279.98,9.82,367,9,2,UPI,Apple,1,0,0,0,2,0
CUST002265,South,Maryland,Baltimore,1,Female,32,Postpaid,3G,49,08-08-2021,882.36,20.39,288,11,1,NetBanking,Vivo,0,0,0,21,3,0
CUST002266,South,Maryland,Baltimore,1,Male,28,Postpaid,4G,42,09-03-2022,713.17,12.39,654,9,1,UPI,Apple,1,0,0,14,3,0
CUST002267,South,Tennessee,Knoxville,2,Female,43,Prepaid,4G,59,08-10-2020,179.21,17.63,434,4,1,UPI,Samsung,1,0,0,49,0,0
CUST002268,South,Texas,Austin,1,Male,36,Prepaid,4G,6,07-03-2025,210.08,22.18,386,10,2,UPI,Oppo,1,0,0,24,3,0
CUST002269,West,Colorado,Fort Collins,3,Male,18,Prepaid,4G,1,06-08-2025,199.52,7.14,682,9,3,Debit Card,Xiaomi,0,0,0,34,1,0
CUST002270,South,Maryland,Bowie,3,Male,24,Prepaid,4G,23,07-10-2023,253.23,17.51,452,8,1,Cash,Motorola,0,0,0,27,1,0
CUST002271,Midwest,Ohio,Toledo,2,Female,21,Prepaid,4G,1,06-08-2025,162,5.07,733,3,1,Debit Card,Samsung,0,0,1,-53,0,0
CUST002272,West,Arizona,Gilbert,3,Female,30,Prepaid,4G,37,08-08-2022,136.45,12.76,256,11,1,UPI,OnePlus,0,0,1,26,1,0
CUST002273,West,Colorado,Denver,1,Female,40,Prepaid,5G,1,06-08-2025,254.48,16.54,397,7,2,UPI,Motorola,0,0,0,24,2,0
CUST002274,South,Florida,Tallahassee,2,Male,28,Prepaid,4G,19,06-02-2024,233.26,12.97,262,6,1,NetBanking,Xiaomi,0,0,0,42,2,0
CUST002275,Northeast,Rhode Island,Cranston,2,Male,29,Prepaid,5G,8,05-01-2025,288.72,16.66,411,8,1,UPI,Xiaomi,0,1,0,41,1,1
CUST002276,South,Maryland,Baltimore,1,Male,23,Prepaid,4G,4,07-05-2025,184.71,11.06,412,11,1,NetBanking,Other,0,1,0,-38,1,0
CUST002277,South,Texas,El Paso,2,Male,38,Prepaid,5G,41,08-04-2022,204.61,17.13,370,10,1,Debit Card,Xiaomi,1,0,0,-13,1,0
CUST002278,South,North Carolina,Raleigh,1,Female,43,Prepaid,4G,24,07-09-2023,286.47,17.17,432,7,1,UPI,Oppo,0,0,0,28,4,0
CUST002279,South,North Carolina,Raleigh,1,Male,31,Prepaid,5G,7,05-02-2025,244.83,23.57,374,9,0.5,UPI,Motorola,0,0,0,44,2,0
CUST002280,Midwest,Ohio,Toledo,2,Female,46,Postpaid,2G,25,07-08-2023,576.55,19.13,411,4,1,UPI,Apple,1,0,0,14,1,0
CUST002281,West,Oregon,Portland,1,Female,27,Prepaid,5G,6,07-03-2025,271.6,14.24,335,5,1,NetBanking,Vivo,1,0,0,43,2,0
CUST002282,West,California,San Jose,1,Male,19,Postpaid,5G,44,07-01-2022,628.07,46.09,591,10,1,Credit Card,Oppo,0,0,0,94,1,0
CUST002283,West,Washington,Seattle,1,Female,39,Prepaid,4G,22,07-11-2023,274.06,37.16,287,9,1,UPI,Xiaomi,0,0,0,43,2,0
CUST002284,Midwest,Illinois,Aurora,2,Male,31,Prepaid,4G,18,07-03-2024,159.86,6.87,453,10,2,Debit Card,Oppo,1,0,0,74,0,0
CUST002285,Midwest,Wisconsin,Madison,2,Male,26,Prepaid,4G,4,07-05-2025,149.22,16.42,282,9,1,UPI,Realme,1,0,0,15,1,0
CUST002286,West,Nevada,Sparks,3,Female,32,Prepaid,4G,34,07-11-2022,199.06,11.24,326,8,3,UPI,Xiaomi,0,0,0,47,1,0
CUST002287,Northeast,New Jersey,Edison,3,Female,18,Prepaid,3G,24,07-09-2023,107.47,25.93,336,6,1,UPI,Xiaomi,1,0,0,61,1,0
CUST002288,West,Oregon,Salem,2,Male,18,Prepaid,4G,13,06-08-2024,213.39,14.77,410,5,2,Cash,Samsung,0,0,0,62,5,0
CUST002289,West,Nevada,Las Vegas,1,Male,32,Prepaid,4G,12,06-09-2024,170.7,15.36,447,9,1,Debit Card,Nokia,0,0,0,-46,3,0
CUST002290,Midwest,Michigan,Grand Rapids,2,Male,35,Prepaid,4G,15,06-06-2024,221.3,20.02,292,4,3,UPI,Apple,1,0,1,5,1,0
CUST002291,South,Texas,Fort Worth,2,Male,44,Prepaid,2G,31,06-02-2023,217.42,12.45,377,5,2,UPI,OnePlus,0,0,0,55,1,0
CUST002292,West,Washington,Seattle,1,Female,39,Prepaid,4G,24,07-09-2023,237.28,40.71,300,7,1,UPI,OnePlus,0,0,0,-26,4,0
CUST002293,Midwest,Illinois,Naperville,2,Female,37,Postpaid,4G,42,09-03-2022,652.37,24.24,299,7,1,NetBanking,Samsung,0,0,1,-4,0,0
CUST002294,South,Tennessee,Chattanooga,2,Male,43,Prepaid,4G,34,07-11-2022,218.17,26.02,559,8,2,Debit Card,OnePlus,0,0,0,45,0,0
CUST002295,Midwest,Ohio,Toledo,2,Female,36,Prepaid,5G,12,06-09-2024,198.28,17.6,258,10,2,Cash,Xiaomi,1,0,0,-1,2,0
CUST002296,Midwest,Wisconsin,Kenosha,3,Male,28,Prepaid,4G,17,07-04-2024,283.24,13.82,435,5,3,UPI,Realme,1,0,0,-15,3,0
